case_id,lat,lon,alt,pitch,yaw,roll,rendered,hit,false_positives,false_negatives
327,-28.231045,-25.086731,6.9834447,-19.033356,151.77643,152.74673,0,0,0,0
328,63.745728,112.17633,2.9897623,87.08771,51.379807,-165.2955,0,0,0,0
329,-60.98956,-100.94056,8.373432,-15.82856,125.82927,33.092346,0,0,0,0
330,-51.680565,43.210114,4.704271,-52.60712,248.16191,48.660156,0,0,0,0
331,43.702393,165.14963,7.842731,38.36606,184.48907,118.19269,0,0,0,0
332,68.5094,-15.767334,6.0566487,80.18416,213.8279,-133.42357,0,0,0,0
333,51.23761,77.09064,1.8039087,33.254578,285.7897,34.445877,0,0,0,0
334,-16.678497,-109.161446,0.8516832,-22.887924,293.3865,58.298218,13,12,1,0
335,-68.13754,170.39655,9.678303,-24.165443,61.69218,-114.83755,0,0,0,0
336,19.610474,-82.71601,3.0510578,56.3461,176.26064,-134.96042,0,0,0,0
337,57.021454,-111.30988,3.9173799,-43.97918,140.55292,173.90277,0,0,0,0
338,20.519234,-96.992195,7.9128833,44.848816,1.665908,130.55316,3,1,2,0
339,47.821014,93.837006,0.5026099,-45.758137,260.88107,154.57214,16,14,2,0
340,80.95923,101.22281,6.6566095,75.59151,232.46548,-37.50505,0,0,0,0
341,-18.918892,99.08792,6.642615,-16.803535,133.25995,47.648926,0,0,0,0
342,-58.149445,83.95239,7.6220894,-25.60144,359.3767,-31.64058,0,0,0,0
343,50.943512,-115.39643,4.8863254,20.957932,97.30742,51.920334,0,0,0,0
344,47.340576,47.887436,9.391519,-3.89151,187.40422,0.3597412,0,0,0,0
345,-73.494514,-115.262764,5.370906,-42.386505,150.55045,-28.898895,0,0,0,0
346,1.7198181,-164.5614,3.8430364,14.738609,346.37454,-46.371414,3,2,1,0
347,-61.552425,-173.54956,0.42319548,2.6263962,336.08865,124.70999,13,11,2,0
348,65.25389,75.35886,9.604691,-22.658699,197.44733,12.114075,0,0,0,0
349,-19.875687,-11.763779,8.233413,65.10806,165.92198,-17.421051,0,0,0,0
350,-19.349846,-142.68867,8.87757,-23.760902,37.47825,66.54613,0,0,0,0
351,41.08658,58.925293,4.819882,84.188,246.8173,52.370346,0,0,0,0
352,4.3778915,-155.24243,3.0968096,-40.67379,193.10829,-81.152016,0,0,0,0
353,43.504272,-134.25,6.0035114,-88.331116,5.589351,39.47679,3,3,0,0
354,49.560806,20.540955,5.3992414,43.12393,126.45462,177.36829,0,0,0,0
355,-75.54174,-148.95891,3.6108046,-85.845894,260.67035,68.67882,0,0,0,0
356,29.660439,69.54056,0.36643773,-81.72252,44.27813,-122.691795,16,14,2,0
357,-70.42993,-13.067612,2.6241264,86.83574,36.844063,-33.06447,15,15,0,0
358,-55.33053,52.770233,4.0118957,22.181717,32.502464,-89.28095,0,0,0,0
359,-64.061676,-132.55196,8.497986,16.129967,150.01862,-23.3172,0,0,0,0
360,-5.9665756,-162.70193,9.481107,-1.5767136,107.95962,-159.5549,0,0,0,0
361,64.850525,-72.65209,6.3600874,-86.65218,258.91364,-120.98546,10,9,1,0
362,23.019684,156.36115,6.4332733,87.726685,349.23712,-117.61311,0,0,0,0
363,-42.760983,-132.89459,6.315895,-73.41164,290.53616,76.12161,0,0,0,0
364,31.752579,-15.949478,4.573412,-19.908356,358.50177,130.45953,0,0,0,0
365,77.34973,173.39355,1.5754647,23.042267,316.32098,-7.6364594,0,0,0,0
366,-51.366898,118.94177,4.3035984,-37.190388,276.17484,-11.378281,0,0,0,0
367,-47.40727,114.45343,8.62129,78.89288,245.80968,43.348267,5,5,0,0
368,-27.63768,-78.954575,9.962105,64.04637,260.3341,144.3497,0,0,0,0
369,30.043022,79.720764,1.1359165,39.002533,74.74387,-167.60556,0,0,0,0
370,-60.71312,156.45322,3.619175,-43.321163,112.71706,147.9318,0,0,0,0
371,-67.43942,23.085175,1.9080653,53.57144,74.44772,83.75156,15,13,2,0
372,-44.714363,154.05417,9.89819,-87.92697,103.201096,-128.04192,0,0,0,0
373,49.9982,-100.84277,9.43603,3.9568481,39.374146,71.95322,0,0,0,0
374,-16.083992,-111.3036,4.7909784,78.49112,174.63489,-104.61951,0,0,0,0
375,13.466019,151.9184,8.447088,34.839706,39.69032,36.677704,0,0,0,0
376,35.03887,55.16896,3.9360142,83.81482,199.8966,-93.48179,0,0,0,0
377,53.12152,45.128754,6.0516715,-25.073341,175.77722,162.49182,11,9,2,0
378,-79.35933,127.37906,8.328253,-72.727394,93.05346,69.38327,0,0,0,0
379,62.45343,-6.132553,7.7510543,73.37453,161.51816,32.852295,0,0,0,0
380,-32.928394,-112.90031,7.929364,-70.141464,106.498085,-52.298332,0,0,0,0
381,74.52884,106.58115,0.017317962,-55.874935,13.251429,37.74005,20,16,4,0
382,35.418556,-83.33753,6.1471014,78.12976,295.93622,111.00452,0,0,0,0
383,-51.828304,-162.98485,8.664316,35.33734,331.26202,-175.69771,7,6,1,0
384,24.231499,-120.0292,0.6525595,41.070557,25.101126,117.164856,11,9,2,0
385,14.541771,135.40225,4.7284145,86.105255,30.687376,129.87738,0,0,0,0
386,-28.677765,-13.79158,8.50408,-75.289696,272.06943,-24.245605,0,0,0,0
387,57.08281,-141.71536,2.0777414,57.64769,268.7122,26.777695,0,0,0,0
388,-46.145893,-39.38185,6.0465436,74.182724,69.05373,46.595932,7,6,1,0
389,-9.691391,-113.65651,3.4687092,71.158936,4.9273357,58.204926,3,3,0,0
390,28.441483,16.726044,6.554797,77.914185,97.54648,177.88577,0,0,0,0
391,35.395515,49.611282,4.268547,69.50658,41.727776,-125.326416,0,0,0,0
392,-14.522232,134.3859,1.089982,53.628265,270.69073,58.261673,16,16,0,0
393,-66.94941,-30.557953,5.5626006,-35.03524,81.62461,-49.68286,0,0,0,0
394,-75.589355,158.01877,0.5374969,-39.14557,184.75221,-32.808975,0,0,0,0
395,6.6237717,-103.38553,0.8651473,0.16993713,68.346115,128.4519,9,6,3,0
396,-20.816597,79.42334,9.295351,-70.37219,251.56812,118.05435,0,0,0,0
397,-39.067097,-125.05739,3.1524792,14.486824,248.60292,75.773926,1,0,1,0
398,-54.43905,-40.468918,3.5816627,-39.931805,333.84738,118.29901,0,0,0,0
399,14.7705,-30.230377,1.4369965,-47.027912,241.39217,-25.43657,0,0,0,0
400,-55.440605,113.48193,9.830038,-87.47477,355.19748,161.03854,0,0,0,0
401,-2.439209,70.71922,8.601073,40.123047,11.7157545,-127.727646,0,0,0,0
402,68.697876,113.39545,1.1416056,32.977623,246.75298,-107.52815,0,0,0,0
403,73.13606,28.079956,4.7094326,-14.400848,335.58777,157.8695,0,0,0,0
404,60.291397,-66.788025,2.2624276,-36.626335,282.28036,-10.501862,6,6,0,0
405,-3.8993225,-107.80275,2.5187922,54.103592,73.20578,-35.681442,1,0,1,0
406,-56.49653,169.97928,6.05506,-8.399216,63.634674,51.901855,0,0,0,0
407,-31.248062,115.24838,4.403521,36.612495,257.1613,106.563995,6,6,0,0
408,24.37722,165.95956,6.9330006,60.771393,268.44257,-176.51689,0,0,0,0
409,-80.97379,-135.22485,2.4160683,-54.860626,252.56421,-25.600342,0,0,0,0
410,75.56375,145.93161,9.226776,22.512672,201.88708,46.50836,0,0,0,0
411,12.439247,-31.650574,5.700899,-1.7778397,135.95659,-150.40475,0,0,0,0
412,-55.03337,-105.93652,0.95042634,-16.052193,124.46868,63.85643,0,0,0,0
413,-16.510612,178.74643,1.9807038,29.320427,129.8901,46.655594,0,0,0,0
414,-39.97902,-95.269806,5.9371166,3.056076,137.61824,173.23471,0,0,0,0
415,14.4923935,-20.998962,2.3336182,-64.6897,260.04282,-113.41223,0,0,0,0
416,51.826233,-128.34792,9.812656,52.09935,99.036255,-92.15913,0,0,0,0
417,-17.683334,-3.278473,0.9802114,-52.73559,251.74991,-36.94902,0,0,0,0
418,-34.148956,-90.2718,7.7756457,-46.19745,89.63388,67.844894,0,0,0,0
419,55.98764,107.03653,4.298989,-89.29535,132.82352,90.26428,7,7,0,0
420,78.42929,-86.05986,4.6530185,-60.024567,323.95035,-142.93394,12,12,0,0
421,60.63002,113.54956,5.7891603,47.51497,299.53662,172.04709,0,0,0,0
422,0.7657852,109.7012,0.19972646,7.263344,205.92194,9.220734,13,12,1,0
423,-4.28331,-13.323608,6.1994243,-43.298084,252.64606,161.36752,0,0,0,0
424,14.67057,179.02573,5.1113095,69.71437,281.87778,-161.88486,0,0,0,0
425,58.093033,-31.259659,0.5415187,36.19024,340.32938,49.773575,0,0,0,0
426,56.74037,-163.10602,5.7181134,72.85036,132.63681,-3.8414612,0,0,0,0
427,-77.254684,-134.79977,6.2072845,12.841248,134.91109,-163.91792,0,0,0,0
428,20.206192,-137.81293,7.8298907,-1.0706253,96.581635,135.57178,0,0,0,0
429,-33.217953,171.38623,8.907997,-67.11876,120.25267,-126.299545,0,0,0,0
430,-83.834404,157.56744,2.6995478,-81.91295,45.58377,-163.33397,0,0,0,0
431,24.596909,-145.88144,5.654718,9.927658,136.68182,-74.04365,0,0,0,0
432,8.418495,142.67947,0.5747797,-74.95561,45.65552,97.56702,9,9,0,0
433,-25.317818,97.58392,6.498397,-87.19966,0.3357377,28.809967,0,0,0,0
434,58.62526,35.0455,9.806347,26.06939,264.20337,-110.240746,0,0,0,0
435,41.061134,12.844772,9.248508,-79.69453,243.79343,-129.67563,0,0,0,0
436,-78.99419,-136.96783,1.981745,85.88013,95.75797,13.826065,16,13,3,0
437,-75.19151,-79.643555,3.8889449,-64.82032,294.87207,-33.731583,0,0,0,0
438,28.2985,-14.738068,6.053005,-10.823219,168.05574,-60.240578,0,0,0,0
439,3.6274261,-175.13303,5.9099183,-45.61824,140.46245,81.22766,0,0,0,0
440,13.197411,140.84512,6.9274006,36.489952,180.34688,46.215363,0,0,0,0
441,59.951996,-127.92508,0.27464443,57.919617,92.27858,154.59805,0,0,0,0
442,41.98712,-95.1928,6.48978,19.033028,15.805097,163.08978,0,0,0,0
443,50.543686,-53.580193,0.23952748,3.399765,201.39615,80.83722,0,0,0,0
444,-40.406742,-86.91387,7.5252986,-37.754158,139.9138,171.78928,0,0,0,0
445,-6.9491425,-20.619492,7.746618,-1.5128708,238.45523,-176.65102,0,0,0,0
446,57.767975,71.47545,3.5112891,-7.2827225,266.70395,-132.42746,0,0,0,0
447,-2.5001678,107.65637,4.607084,-51.53765,166.4019,-8.624771,7,5,2,0
448,10.628891,52.887344,9.747023,68.1743,44.71836,58.33699,0,0,0,0
449,-16.813614,-89.393745,6.194449,-78.93567,42.64414,-140.729,0,0,0,0
450,44.270264,-82.68875,3.7901077,-4.7751083,204.57764,124.22571,0,0,0,0
451,23.936378,6.32016,1.8663436,-64.19456,177.49652,-22.462952,8,8,0,0
452,-50.334732,-141.1575,5.668284,24.542328,180.02264,-47.570465,0,0,0,0
453,-72.79579,15.69899,8.833526,-70.05316,305.78915,54.985474,0,0,0,0
454,-79.42208,-25.8434,0.83535564,18.17846,184.30855,-148.44011,10,8,2,0
455,-75.02197,-46.083176,8.694915,78.32147,218.51569,161.41306,8,8,0,0
456,-69.29639,-43.196457,1.3400124,88.69333,333.82547,59.96643,15,13,2,0
457,-23.039719,-41.35881,8.3573885,69.19223,71.39517,70.15727,3,3,0,0
458,16.756897,151.69766,3.1762958,74.7887,300.82065,112.37537,0,0,0,0
459,-11.007675,-165.6139,9.559103,-56.66724,117.2233,-70.08949,0,0,0,0
460,-33.274765,94.17764,0.2844512,-56.866947,187.09702,-140.77722,9,6,3,0
461,62.192078,-17.627167,3.7150693,-71.48154,58.887432,145.1666,10,10,0,0
462,15.007584,108.01181,8.170925,11.065399,160.56374,63.058716,5,5,0,0
463,-69.22683,-24.726318,1.3037524,-13.384949,109.92085,-125.32453,6,5,1,0
464,-61.34359,106.72397,2.616251,-70.13444,86.51288,-133.60397,0,0,0,0
465,19.014603,126.21329,7.513435,15.452377,179.47101,127.28073,2,1,1,0
466,-58.557915,-87.385704,1.4395726,-86.72165,115.497894,35.379944,0,0,0,0
467,-39.650543,-28.596893,8.367091,72.67087,168.55682,-115.48538,3,2,1,0
468,-45.041813,97.85068,9.788563,0.9791336,39.688625,93.6528,0,0,0,0
469,-15.958466,-84.21675,4.044536,33.728073,134.49013,49.326202,0,0,0,0
470,-21.513378,-77.99469,1.9234864,31.668304,359.5778,-129.21088,13,11,2,0
471,77.418655,141.0476,8.620577,-58.747032,250.33604,-129.68283,11,10,1,0
472,41.841255,-169.58832,4.964136,-14.517792,172.91418,-120.324066,0,0,0,0
473,34.13131,-34.573517,7.9379463,7.9353256,216.28754,100.86044,0,0,0,0
474,-52.091183,-132.28325,2.5684335,40.407898,47.73718,67.21347,7,7,0,0
475,-28.594566,-145.39796,9.833735,0.13780212,29.829037,-117.523285,0,0,0,0
476,14.105789,-148.99641,9.011402,-87.61066,131.38812,172.71118,0,0,0,0
477,-78.24182,93.131775,3.4381073,-65.58188,151.56393,-8.156326,0,0,0,0
478,-5.529907,36.859146,6.633291,-26.187431,37.373085,-21.645966,0,0,0,0
479,37.145195,-64.24536,6.764011,-75.85104,273.58142,-19.186874,3,2,1,0
480,36.60627,26.762543,2.1255798,30.057121,301.95215,-13.885834,0,0,0,0
481,-73.99164,67.95488,4.3066735,-61.577015,307.23724,-131.18915,0,0,0,0
482,-79.797035,-134.8315,9.623638,-41.198463,252.33035,-94.51726,0,0,0,0
483,-63.807297,135.15903,8.871602,-79.56945,97.22338,-143.0056,0,0,0,0
484,6.3413544,174.66116,1.0747621,-18.229874,178.3253,-13.602722,10,9,1,0
485,-70.7989,109.94028,4.3498545,37.497498,218.80211,-96.45647,10,10,0,0
486,59.31343,62.553192,6.8503566,3.6087189,309.386,-118.26085,0,0,0,0
487,-26.24429,-43.393967,8.659316,-20.029305,185.07881,9.458603,0,0,0,0
488,-34.8313,-96.69473,2.0710113,17.576828,348.83853,-106.2235,16,15,1,0
489,-50.865242,62.54306,8.570758,51.13867,201.18913,-5.758301,8,8,0,0
490,-46.291725,-8.859192,6.6132145,22.743652,167.2334,-171.07262,1,0,1,0
491,21.253479,-44.30446,0.6374005,-4.625046,92.2749,150.83566,14,13,1,0
492,13.144829,-172.76903,9.266454,-77.624435,186.66896,135.21832,0,0,0,0
493,-83.04208,117.55087,4.9467387,16.691475,282.1244,-60.80429,2,2,0,0
494,-70.85255,15.825104,9.009467,-81.797554,77.96695,6.8130035,0,0,0,0
495,64.50043,-88.991585,0.9133961,24.88974,69.35145,-112.130775,0,0,0,0
496,62.489944,-166.29865,8.874374,-19.749535,242.57423,-170.01344,4,4,0,0
497,60.66548,-147.4942,6.831733,31.497139,57.988758,82.95807,0,0,0,0
498,-37.978596,-172.68726,0.36745232,76.92874,201.06627,-45.080154,16,16,0,0
499,-2.4852905,-12.221649,7.4069767,-17.324203,209.3702,-126.1613,0,0,0,0
500,-57.82219,162.00345,8.915306,15.057396,340.12698,107.6893,0,0,0,0
501,24.219757,-99.37389,5.9836125,61.291733,192.1772,-84.98463,0,0,0,0
502,-83.246605,-62.32966,3.3051748,-55.475403,239.88052,-113.173065,0,0,0,0
503,21.95182,-145.93626,0.6897944,15.331581,157.52425,-166.51909,0,0,0,0
504,23.150543,-104.75492,4.5881286,-72.74012,213.44916,158.82574,0,0,0,0
505,-47.703445,133.22827,6.216521,74.85451,155.95828,20.960266,6,6,0,0
506,-36.173107,-131.6288,2.41391,75.21149,180.613,-143.03465,5,5,0,0
507,-47.836845,69.41954,5.450321,-55.33324,103.24742,-59.587883,0,0,0,0
508,-15.841484,64.65178,9.266159,-72.984955,167.44635,57.83307,0,0,0,0
509,-29.343727,114.64871,7.678219,-35.09362,131.83347,-173.8369,0,0,0,0
510,-11.562134,-129.15775,5.5667925,-81.95882,333.8053,-60.084892,0,0,0,0
511,-24.120361,-13.930786,2.5836954,-63.274403,174.82364,147.04987,0,0,0,0
512,-31.774834,-153.6364,1.11825,-76.490456,320.54227,-81.3667,0,0,0,0
513,-67.85999,29.665848,1.7524326,-24.741661,239.39642,131.944,0,0,0,0
514,29.772171,59.510895,0.8524102,-20.64328,318.32178,-17.79802,0,0,0,0
515,-19.479698,82.57654,1.9065634,57.060425,36.496296,-12.965195,0,0,0,0
516,49.73683,-109.26797,5.354874,50.545547,229.91304,62.680237,0,0,0,0
517,-61.709373,-76.578186,6.5861917,14.209915,323.6926,4.24469,0,0,0,0
518,50.907852,-162.64809,9.1334,81.50336,227.83391,6.5944824,0,0,0,0
519,-4.8741074,90.017426,5.4969244,-27.74493,128.07764,-69.847374,2,2,0,0
520,52.15764,-175.88315,2.0992286,-11.623398,339.22162,39.50627,5,5,0,0
521,-63.401115,133.84436,3.2421741,14.197578,306.07846,-105.19972,2,2,0,0
522,59.342545,133.9343,2.2300417,17.789429,19.804739,-171.0994,0,0,0,0
523,47.917435,110.65198,1.6589732,57.698288,227.0581,-30.244064,0,0,0,0
524,56.369278,3.183014,9.883322,-38.20638,208.85214,99.76929,0,0,0,0
525,-76.6255,36.5688,2.476054,77.69322,17.580757,-165.1887,17,17,0,0
526,68.14577,175.96823,6.728847,83.69742,6.9731016,47.26483,0,0,0,0
527,-50.520145,49.096207,9.512945,-48.3928,13.215793,122.686066,0,0,0,0
528,69.63591,-38.302444,4.7690716,-5.5391693,8.644301,80.79953,5,2,3,0
529,72.24223,142.35986,2.1388397,49.352585,314.75616,-98.884605,0,0,0,0
530,67.73627,-49.648193,3.4161587,44.344772,291.33813,83.964905,0,0,0,0
531,21.570572,-124.00604,4.209962,-44.69926,195.72571,-38.304977,0,0,0,0
532,45.19397,29.8264,5.094394,-60.498352,233.12776,24.64647,1,0,1,0
533,-61.73693,-12.966553,5.2042212,-45.586357,78.050476,74.85936,0,0,0,0
534,8.284378,79.71799,2.3367429,-41.80513,220.64362,119.70877,10,10,0,0
535,51.55307,4.1887665,2.7718673,59.723083,242.76924,60.367325,0,0,0,0
536,82.46707,5.931305,1.8443011,-73.66531,359.2565,8.625732,17,17,0,0
537,-32.319836,93.87869,8.420914,43.345123,252.65799,-147.32904,3,3,0,0
538,-37.260612,-169.5185,3.4773812,-22.98198,27.36229,80.431366,0,0,0,0
539,42.45552,-22.604218,0.55608076,18.217094,273.6435,-49.458115,0,0,0,0
540,-42.094254,-79.13334,4.6469936,-36.24035,46.643147,-91.63413,0,0,0,0
541,43.29007,88.57974,1.5899996,82.74487,171.88095,130.33069,0,0,0,0
542,-39.518147,93.38568,3.0754664,22.102325,330.1803,-3.4083252,0,0,0,0
543,38.654343,151.37357,8.345434,-74.45226,273.37067,152.23389,5,5,0,0
544,26.452377,14.776459,3.3949547,-40.706722,0.29343408,173.35535,1,0,1,0
545,-4.5612564,166.6376,7.4672728,52.488358,202.98888,158.94388,0,0,0,0
546,1.6009293,176.54935,5.5525947,56.71466,217.98157,-65.030655,0,0,0,0
547,47.18283,-112.4039,0.06302199,43.175552,229.80746,-3.9433289,1,0,1,0
548,-76.36899,-73.60893,5.4910426,-25.24469,335.8405,14.989365,0,0,0,0
549,38.6427,153.29205,2.290584,89.127045,275.5779,13.612366,0,0,0,0
550,81.79677,-68.986305,1.0731604,54.81157,36.33207,-137.03821,0,0,0,0
551,54.66475,179.42447,1.1120362,50.78006,113.25434,-121.856445,0,0,0,0
552,-1.737793,-25.175797,8.719585,-1.8956375,47.2794,-152.8833,8,8,0,0
553,-56.16492,115.94354,6.932183,35.53689,52.430325,-65.393555,0,0,0,0
554,57.907776,8.789124,8.727949,26.000275,236.46439,165.38092,0,0,0,0
555,-30.127129,-89.22113,7.340618,64.03323,58.565105,27.569809,4,4,0,0
556,35.802856,-146.13028,9.742476,-48.47604,97.201225,59.086655,0,0,0,0
557,6.236725,9.075043,8.676061,36.816696,22.873693,141.03677,0,0,0,0
558,34.063065,-106.5978,5.3427343,-83.25046,246.76187,-66.24986,2,0,2,0
559,1.9126282,147.31052,4.631699,-1.3771133,29.75607,106.274414,0,0,0,0
560,32.311073,138.79855,8.2202635,-64.24164,49.527752,81.29587,0,0,0,0
561,68.85231,151.67389,3.6203005,22.436676,278.64044,37.026184,0,0,0,0
562,78.4597,-177.05759,9.911863,-72.149345,246.74323,-131.89894,8,8,0,0
563,-55.9693,-99.92663,9.117843,-19.473839,47.115555,1.4820557,0,0,0,0
564,-40.964012,125.65552,6.558249,-9.301399,124.745636,-96.76473,0,0,0,0
565,1.5913849,17.153687,9.70441,54.636765,212.22713,50.381607,0,0,0,0
566,-49.234905,125.60916,3.6568623,-11.871658,83.546745,71.27054,0,0,0,0
567,83.048584,-78.30384,8.021092,2.532936,256.81323,10.624878,0,0,0,0
568,47.63263,-76.943726,5.2775745,-87.781654,37.6409,84.036804,6,6,0,0
569,-63.985443,15.776245,0.36167377,-76.92488,217.75385,-16.234055,0,0,0,0
570,30.144348,127.758575,5.7100196,4.401718,10.9147,-64.302505,0,0,0,0
571,-5.578804,135.05417,1.1178108,87.01927,123.00945,58.76448,5,3,2,0
572,66.00177,-43.51584,4.0113254,25.259888,17.533213,-104.47948,0,0,0,0
573,-84.29553,149.5733,8.796495,-34.273426,354.32364,-1.6300812,0,0,0,0
574,43.912598,-125.549614,4.4229846,-12.304771,10.677772,122.719696,7,7,0,0
575,-17.079514,54.441162,2.828526,54.97084,342.46475,108.51367,0,0,0,0
576,-35.245296,45.087036,8.125616,33.170044,51.01033,77.74124,0,0,0,0
577,-17.738014,-140.23145,2.8867412,56.03102,291.88177,-89.91606,9,8,1,0
578,16.812302,-17.505173,4.3003635,55.69954,216.7394,154.37079,0,0,0,0
579,68.943985,39.241196,4.9327755,-18.743614,281.64902,-37.541534,0,0,0,0
580,24.303185,-149.02579,0.9656893,83.28613,227.16246,127.03555,0,0,0,0
581,16.927254,146.69943,0.7110792,-3.7081146,179.5752,38.17003,15,14,1,0
582,40.915688,-14.000504,8.558307,-48.517403,281.56012,-102.32297,0,0,0,0
583,-79.55154,140.10059,9.908949,76.15114,296.35114,-101.920166,8,8,0,0
584,-7.425789,-18.986725,1.7270057,88.77185,25.316587,-163.4313,6,5,1,0
585,17.825768,42.23906,6.7013307,57.324585,276.61194,6.4336395,0,0,0,0
586,56.151993,-145.5838,7.3081107,58.450394,205.14198,-98.54569,0,0,0,0
587,70.50845,137.59964,4.8991327,-6.88974,293.78806,-24.824295,0,0,0,0
588,-66.650116,141.12701,8.95134,6.7032776,145.27094,49.381332,0,0,0,0
589,-37.160465,34.71805,8.419808,44.35486,65.6204,176.8956,5,5,0,0
590,-18.540115,3.0878906,1.3648016,-48.441975,106.512955,-134.39514,10,9,1,0
591,0.4999237,53.42473,6.2989526,82.79228,297.21448,175.78275,0,0,0,0
592,65.23224,103.09021,9.647874,-7.595207,40.02927,103.936554,0,0,0,0
593,-61.89691,-153.65364,3.9616625,-50.832607,88.50874,-44.036148,0,0,0,0
594,26.564758,156.2955,1.6807395,64.770615,17.711226,-77.085754,0,0,0,0
595,58.908783,54.04001,4.9724183,-86.667465,133.0319,-63.401787,6,5,1,0
596,-68.76686,-116.173325,4.0392923,70.03497,151.0353,-107.83338,6,6,0,0
597,22.124641,-76.864685,9.9822235,28.504059,24.824324,173.10553,0,0,0,0
598,-5.618889,-57.19519,4.404205,-5.225769,60.269608,53.348236,11,11,0,0
599,75.76453,106.859344,2.0917673,-3.1333923,40.398365,-46.098007,0,0,0,0
600,-41.010967,-142.79407,5.9328704,39.422577,205.90704,50.01996,0,0,0,0
601,-74.46785,157.31934,0.34934682,-51.28751,212.61302,172.01868,0,0,0,0
602,-45.960167,143.91336,1.5629953,-79.0632,284.19995,150.84961,0,0,0,0
603,-57.301132,108.91818,5.6023083,62.303772,43.33748,140.9783,3,2,1,0
604,-28.399124,78.34021,8.716576,-20.847527,58.671234,-79.49203,0,0,0,0
605,-83.55559,162.27783,5.420755,56.64444,131.77866,54.30417,8,8,0,0
606,74.540634,-86.00269,7.373019,-78.4809,169.47739,22.635101,10,10,0,0
607,-51.370777,128.04541,7.3122654,-5.64962,245.348,-141.96239,4,4,0,0
608,-80.90107,-99.6187,6.9801564,85.901566,192.49765,129.25192,14,14,0,0
609,-28.53283,19.957138,1.946384,-83.19572,329.9423,155.6376,0,0,0,0
610,-40.97067,53.558258,0.17188865,66.135635,310.02496,40.992203,14,13,1,0
611,21.067421,36.535248,0.607621,18.783401,246.51323,54.638596,0,0,0,0
612,-59.467354,43.817398,3.7612357,30.02472,84.9335,52.5298,10,10,0,0
613,42.314194,60.79239,3.595724,54.74739,230.80164,-85.55891,0,0,0,0
614,29.70018,94.77023,9.977513,24.465652,160.19771,-72.42385,2,1,1,0
615,83.05319,-22.680817,8.79196,-46.02623,203.1102,124.60989,3,3,0,0
616,-73.314545,-81.729996,3.4164095,-12.609245,195.63786,-102.17678,0,0,0,0
617,78.053375,36.129333,2.1101654,66.72861,104.9905,93.0553,0,0,0,0
618,33.32325,-0.47355652,1.6716955,-8.786011,123.76725,-9.793335,13,12,1,0
619,-4.2871246,-137.36229,4.0513134,48.659836,289.7192,-86.52795,10,9,1,0
620,-56.58535,-83.20919,0.117333926,-72.531685,16.615942,-163.13571,0,0,0,0
621,-27.022152,-156.85379,9.080341,-64.399315,3.4380538,71.41115,0,0,0,0
622,-62.60321,-10.013748,3.8087215,47.322083,65.40604,132.16492,14,14,0,0
623,-63.55709,65.212326,7.044003,-14.02916,3.8331738,38.359406,0,0,0,0
624,-14.383766,42.65854,1.9718246,37.661827,104.95355,151.18246,12,12,0,0
625,-49.897976,2.2756958,8.348473,52.962692,333.22827,-66.79815,1,0,1,0
